U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699545752007208700,56550.9491915,16:02:32:007209,FAKE:1200,,,
1699545753018146900,56551.9601367,16:02:33:018147,FAKE:1200,,,
1699545754028310100,56552.9711465,16:02:34:028310,FAKE:1200,,,
1699545755039711700,56553.9821093,16:02:35:039712,FAKE:1200,,,
1699545756052750400,56554.9951775,16:02:36:052750,FAKE:1200,,,
1699545757065127400,56556.0071305,16:02:37:065127,FAKE:1200,,,
1699545757805171800,56556.7472069,16:02:37:805172,H,,,
1699545758076251300,56557.0190341,16:02:38:076252,FAKE:1200,,,
1699545759087369300,56558.0301238,16:02:39:087369,FAKE:1200,,,
1699545760098435500,56559.0412661,16:02:40:098436,FAKE:1200,,,
1699545761110127000,56560.0522306,16:02:41:110127,FAKE:1200,,,
1699545762119942400,56561.0621014,16:02:42:119942,FAKE:1200,,,
1699545763138083900,56562.0801155,16:02:43:138084,FAKE:1200,,,
1699545764148208400,56563.0911289,16:02:44:148208,FAKE:1200,,,
1699545765160142300,56564.103051,16:02:45:160142,FAKE:1200,,,
1699545766173093500,56565.1151011,16:02:46:173093,FAKE:1200,,,
1699545767183810800,56566.1263878,16:02:47:183811,FAKE:1200,,,
1699545767821325300,56566.7633575,16:02:47:821325,H,,,
1699545768205619800,56567.1481063,16:02:48:205620,FAKE:1200,,,
1699545769215506800,56568.1581154,16:02:49:215507,FAKE:1200,,,
1699545770236379600,56569.1791047,16:02:50:236380,FAKE:1200,,,
1699545771246619600,56570.1890349,16:02:51:246620,FAKE:1200,,,
1699545772258223600,56571.2004205,16:02:52:258224,FAKE:1200,,,
1699545773269124900,56572.2110988,16:02:53:269125,FAKE:1200,,,
1699545774279681800,56573.2221052,16:02:54:279682,FAKE:1200,,,
1699545775292355800,56574.2351849,16:02:55:292356,FAKE:1200,,,
1699545776303187800,56575.2461235,16:02:56:303188,FAKE:1200,,,
1699545777313196100,56576.2561344,16:02:57:313196,FAKE:1200,,,
1699545777839585700,56576.7815339,16:02:57:839586,H,,,
1699545778325115800,56577.2671055,16:02:58:325116,FAKE:1200,,,
1699545779335118200,56578.2771338,16:02:59:335118,FAKE:1200,,,
1699545780346718400,56579.289155,16:03:00:346719,FAKE:1200,,,
1699545781357513700,56580.3001496,16:03:01:357514,FAKE:1200,,,
1699545782369024700,56581.3110285,16:03:02:369025,FAKE:1200,,,
1699545783380993600,56582.3232844,16:03:03:380994,FAKE:1200,,,
1699545784391845200,56583.3340924,16:03:04:391845,FAKE:1200,,,
1699545785409994200,56584.3522896,16:03:05:409994,FAKE:1200,,,
1699545786420121300,56585.3624186,16:03:06:420121,FAKE:1200,,,
1699545787430320200,56586.3731491,16:03:07:430320,FAKE:1200,,,
1699545787855265200,56586.7977849,16:03:07:855265,H,,,
1699545788441631700,56587.3841731,16:03:08:441632,FAKE:1200,,,
1699545789452066100,56588.3941525,16:03:09:452066,FAKE:1200,,,
1699545790466293300,56589.4091955,16:03:10:466293,FAKE:1200,,,
1699545791479174600,56590.4211325,16:03:11:479175,FAKE:1200,,,
1699545792489025600,56591.4310434,16:03:12:489026,FAKE:1200,,,
1699545793500309500,56592.4431107,16:03:13:500309,FAKE:1200,,,
1699545794512035000,56593.454146,16:03:14:512035,FAKE:1200,,,
1699545795521515100,56594.4642974,16:03:15:521515,FAKE:1200,,,
1699545796532548800,56595.4752224,16:03:16:532549,FAKE:1200,,,
1699545797544099500,56596.4861393,16:03:17:544100,FAKE:1200,,,
1699545797866265100,56596.8088461,16:03:17:866265,H,,,
1699545798555079100,56597.4971347,16:03:18:555079,FAKE:1200,,,
1699545799565481600,56598.5080885,16:03:19:565481,FAKE:1200,,,
1699545800583120800,56599.5251281,16:03:20:583121,FAKE:1200,,,
1699545801593999800,56600.5360378,16:03:21:594000,FAKE:1200,,,
1699545802604117500,56601.5462882,16:03:22:604117,FAKE:1200,,,
1699545803614015500,56602.5560398,16:03:23:614016,FAKE:1200,,,
1699545804624559600,56603.5673942,16:03:24:624560,FAKE:1200,,,
1699545805641032500,56604.5831481,16:03:25:641032,FAKE:1200,,,
1699545806652697800,56605.5951863,16:03:26:652698,FAKE:1200,,,
1699545807664251800,56606.6070301,16:03:27:664252,FAKE:1200,,,
1699545807883140000,56606.8258692,16:03:27:883140,H,,,
1699545817897207800,56616.8393819,16:03:37:897208,H,,,
1699545827943283200,56626.8852965,16:03:47:943283,H,,,
1699545837954541500,56636.8965738,16:03:57:954542,H,,,
1699545838675385500,56637.618015,16:03:58:675386,FAKE:1200,,,
1699545839686114800,56638.6281636,16:03:59:686115,FAKE:1200,,,
1699545840696246600,56639.6391106,16:04:00:696247,FAKE:1200,,,
1699545841706751900,56640.6491819,16:04:01:706752,FAKE:1200,,,
1699545842717811100,56641.660189,16:04:02:717811,FAKE:1200,,,
1699545843729076700,56642.6711005,16:04:03:729077,FAKE:1200,,,
1699545844748133000,56643.6902223,16:04:04:748133,FAKE:1200,,,
1699545845764098200,56644.706103,16:04:05:764098,FAKE:1200,,,
1699545846774311100,56645.7162882,16:04:06:774311,FAKE:1200,,,
1699545847783117900,56646.7260248,16:04:07:783118,FAKE:1200,,,
1699545847965363100,56646.9078826,16:04:07:965363,H,,,
1699545848795114400,56647.7373405,16:04:08:795115,FAKE:1200,,,
1699545849806527900,56648.7492235,16:04:09:806528,FAKE:1200,,,
1699545850817779600,56649.7600314,16:04:10:817780,FAKE:1200,,,
1699545851827810400,56650.7703989,16:04:11:827810,FAKE:1200,,,
1699545852840807000,56651.7831164,16:04:12:840807,FAKE:1200,,,
1699545853857297500,56652.8001002,16:04:13:857297,FAKE:1200,,,
1699545854868131100,56653.8101089,16:04:14:868131,FAKE:1200,,,
1699545855877235600,56654.8200264,16:04:15:877236,FAKE:1200,,,
1699545856888202200,56655.831108,16:04:16:888202,FAKE:1200,,,
1699545857900951000,56656.8430939,16:04:17:900951,FAKE:1200,,,
1699545857977440900,56656.9194572,16:04:17:977441,H,,,
1699545858912132500,56657.8541174,16:04:18:912133,FAKE:1200,,,
1699545859923885500,56658.8661314,16:04:19:923886,FAKE:1200,,,
1699545860933852400,56659.8761103,16:04:20:933852,FAKE:1200,,,
1699545861943259200,56660.8861687,16:04:21:943259,FAKE:1200,,,
1699545862955118700,56661.8971044,16:04:22:955119,FAKE:1200,,,
1699545863964600900,56662.9070311,16:04:23:964601,FAKE:1200,,,
1699545864974330000,56663.9171168,16:04:24:974330,FAKE:1200,,,
1699545865984144700,56664.9270336,16:04:25:984145,FAKE:1200,,,
1699545866997713400,56665.940303,16:04:26:997713,FAKE:1200,,,
1699545867985995100,56666.9289112,16:04:27:985995,H,,,
1699545868008003300,56666.9501022,16:04:28:008003,FAKE:1200,,,
1699545869017241200,56667.9600941,16:04:29:017241,FAKE:1200,,,
1699545870030115000,56668.9721887,16:04:30:030115,FAKE:1200,,,
1699545871043290700,56669.9860644,16:04:31:043291,FAKE:1200,,,
1699545872054147500,56670.9962749,16:04:32:054147,FAKE:1200,,,
1699545873064144600,56672.0070851,16:04:33:064145,FAKE:1200,,,
1699545874075197500,56673.0180848,16:04:34:075197,FAKE:1200,,,
1699545875087963800,56674.030421,16:04:35:087964,FAKE:1200,,,
1699545876097589900,56675.0403345,16:04:36:097590,FAKE:1200,,,
1699545877108118100,56676.0503987,16:04:37:108118,FAKE:1200,,,
1699545877997382900,56676.9395132,16:04:37:997383,H,,,
1699545878120815000,56677.0632203,16:04:38:120815,FAKE:1200,,,
1699545879131201300,56678.0731663,16:04:39:131201,FAKE:1200,,,
1699545880140937600,56679.0830334,16:04:40:140938,FAKE:1200,,,
1699545881150664200,56680.0931808,16:04:41:150664,FAKE:1200,,,
1699545882167073200,56681.1090335,16:04:42:167073,FAKE:1200,,,
1699545883177618600,56682.1201161,16:04:43:177619,FAKE:1200,,,
1699545884189643300,56683.1320353,16:04:44:189643,FAKE:1200,,,
1699545885200019600,56684.1421177,16:04:45:200020,FAKE:1200,,,
1699545886210075600,56685.1523535,16:04:46:210076,FAKE:1200,,,
1699545887223167600,56686.1651553,16:04:47:223167,FAKE:1200,,,
1699545888007326900,56686.9498149,16:04:48:007327,H,,,
1699545888233335200,56687.1761249,16:04:48:233335,FAKE:1200,,,
1699545889245094000,56688.187164,16:04:49:245094,FAKE:1200,,,
1699545890254755800,56689.1971272,16:04:50:254756,FAKE:1200,,,
1699545891273032100,56690.2152085,16:04:51:273032,FAKE:1200,,,
1699545892282307200,56691.2250903,16:04:52:282307,FAKE:1200,,,
1699545893293716800,56692.2361249,16:04:53:293717,FAKE:1200,,,
1699545894304149200,56693.2470922,16:04:54:304149,FAKE:1200,,,
1699545895315162200,56694.2571402,16:04:55:315162,FAKE:1200,,,
1699545896326076400,56695.268187,16:04:56:326077,FAKE:1200,,,
1699545897336631400,56696.279169,16:04:57:336631,FAKE:1200,,,
1699545898017993100,56696.9604103,16:04:58:017993,H,,,
1699545898348141400,56697.2901181,16:04:58:348141,FAKE:1200,,,
1699545899363097600,56698.3052248,16:04:59:363098,FAKE:1200,,,
1699545900382476600,56699.3251322,16:05:00:382477,FAKE:1200,,,
1699545901393827500,56700.336042,16:05:01:393828,FAKE:1200,,,
1699545902404020100,56701.346212,16:05:02:404020,FAKE:1200,,,
1699545903415469400,56702.3581575,16:05:03:415469,FAKE:1200,,,
1699545904427093500,56703.3692202,16:05:04:427094,FAKE:1200,,,
1699545905436530500,56704.3790977,16:05:05:436530,FAKE:1200,,,
1699545906448004900,56705.3902684,16:05:06:448005,FAKE:1200,,,
1699545907460799800,56706.4034546,16:05:07:460800,FAKE:1200,,,
1699545908033889200,56706.9761499,16:05:08:033889,H,,,
1699545908473206600,56707.4152469,16:05:08:473207,FAKE:1200,,,
1699545909485313900,56708.4282466,16:05:09:485314,FAKE:1200,,,
1699545910496670700,56709.4391392,16:05:10:496671,FAKE:1200,,,
1699545911506258900,56710.4490928,16:05:11:506259,FAKE:1200,,,
1699545912516206400,56711.459078,16:05:12:516206,FAKE:1200,,,
1699545918046960000,56716.9895336,16:05:18:046960,H,,,
1699545928058324800,56727.0003668,16:05:28:058325,H,,,
1699545931196226100,56730.1384371,16:05:31:196226,P300:1200,,,
1699545932206753500,56731.1491385,16:05:32:206753,P300:1200,,,
1699545933216389800,56732.1590646,16:05:33:216390,P300:1200,,,
1699545934227183000,56733.1691925,16:05:34:227183,P300:1200,,,
1699545935236564000,56734.1790781,16:05:35:236564,P300:1200,,,
1699545936249052200,56735.1910814,16:05:36:249052,P300:1200,,,
1699545937258974300,56736.2013471,16:05:37:258974,P300:1200,,,
1699545938069234200,56737.0113702,16:05:38:069234,H,,,
1699545938271187100,56737.2134393,16:05:38:271187,P300:1200,,,
1699545939281297200,56738.2242374,16:05:39:281297,P300:1200,,,
1699545940292157600,56739.235068,16:05:40:292158,P300:1200,,,
1699545941303885400,56740.2462911,16:05:41:303885,P300:1200,,,
1699545942313745600,56741.2562578,16:05:42:313746,P300:1200,,,
1699545943325127900,56742.2673269,16:05:43:325128,P300:1200,,,
1699545944336013300,56743.2781552,16:05:44:336013,P300:1200,,,
1699545945348623500,56744.2913811,16:05:45:348624,P300:1200,,,
1699545946436965300,56745.3793982,16:05:46:436965,P300:1200,,,
1699545947446963900,56746.3891369,16:05:47:446964,P300:1200,,,
1699545948080272200,56747.022384,16:05:48:080272,H,,,
1699545948457142100,56747.3991308,16:05:48:457142,P300:1200,,,
1699545949467418400,56748.4100618,16:05:49:467418,P300:1200,,,
1699545950477765100,56749.420206,16:05:50:477765,P300:1200,,,
1699545951487648100,56750.4301361,16:05:51:487648,P300:1200,,,
1699545952505798300,56751.4482361,16:05:52:505798,P300:1200,,,
1699545953515314900,56752.4581343,16:05:53:515315,P300:1000,,,
1699545954525172700,56753.468072,16:05:54:525173,P300:1200,,,
1699545955536462900,56754.4791298,16:05:55:536463,P300:1200,,,
1699545956546838800,56755.4890604,16:05:56:546839,P300:1200,,,
1699545957556566300,56756.4991775,16:05:57:556566,P300:1200,,,
1699545958090073900,56757.0321973,16:05:58:090074,H,,,
1699545958567098400,56757.5090619,16:05:58:567098,P300:1200,,,
1699545959577004600,56758.5190603,16:05:59:577004,P300:1000,,,
1699545960589020900,56759.5311488,16:06:00:589021,P300:1200,,,
1699545961600349400,56760.5423258,16:06:01:600349,P300:1000,,,
1699545962612240400,56761.5548532,16:06:02:612240,P300:1200,,,
1699545963622824300,56762.5650616,16:06:03:622824,P300:1200,,,
1699545964633079500,56763.5753755,16:06:04:633080,P300:1200,,,
1699545965644232000,56764.5863538,16:06:05:644232,P300:1200,,,
1699545966655842400,56765.5980568,16:06:06:655842,P300:1000,,,
1699545967666029600,56766.6080548,16:06:07:666029,P300:1200,,,
1699545968102553200,56767.0446107,16:06:08:102553,H,,,
1699545968675981200,56767.6181548,16:06:08:675981,P300:1200,,,
1699545969686361600,56768.6290627,16:06:09:686362,P300:1200,,,
1699545970696981900,56769.6394519,16:06:10:696982,P300:1200,,,
1699545971708000500,56770.6502709,16:06:11:708000,P300:1200,,,
1699545972717494500,56771.6602851,16:06:12:717494,P300:1200,,,
1699545973729936700,56772.672375,16:06:13:729937,P300:1200,,,
1699545974739715000,56773.6825246,16:06:14:739715,P300:1200,,,
1699545975749392900,56774.6920605,16:06:15:749393,P300:1200,,,
1699545976428195000,56775.3706007,16:06:16:428195,VECTOR_0 STARTED,0,Fake P300,
1699545976760534000,56775.7025783,16:06:16:760534,P300:1200,0,Fake P300,
1699545977141290800,56776.0836064,16:06:17:141291,VECTOR 0 STOPPED,,,
1699545977772330900,56776.7151236,16:06:17:772331,P300:1200,,,
1699545978112111700,56777.0547853,16:06:18:112112,H,,,
1699545978126074900,56777.0682699,16:06:18:126075,VECTOR_1 STARTED,1,Index of Time and Change que 2:10,
1699545978782765900,56777.7250622,16:06:18:782766,P300:1200,1,Index of Time and Change que 2:10,
1699545979793955200,56778.7362319,16:06:19:793955,P300:1200,1,Index of Time and Change que 2:10,
1699545980803960300,56779.7461181,16:06:20:803960,P300:1200,1,Index of Time and Change que 2:10,
1699545981813180800,56780.7560841,16:06:21:813181,P300:1200,1,Index of Time and Change que 2:10,
1699545982830051600,56781.772466,16:06:22:830052,P300:1000,1,Index of Time and Change que 2:10,
1699545983840187200,56782.7821529,16:06:23:840187,P300:1200,1,Index of Time and Change que 2:10,
1699545984850071400,56783.7921697,16:06:24:850071,P300:1000,1,Index of Time and Change que 2:10,
1699545985859871400,56784.8020603,16:06:25:859871,P300:1200,1,Index of Time and Change que 2:10,
1699545986869626800,56785.812075,16:06:26:869627,P300:1200,1,Index of Time and Change que 2:10,
1699545987884116600,56786.826138,16:06:27:884116,P300:1200,1,Index of Time and Change que 2:10,
1699545988125772900,56787.0680208,16:06:28:125773,H,1,Index of Time and Change que 2:10,
