U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699560038004493000,70836.9466348,20:00:38:004493,P300:1000,1,Index of Time and Change que 2:10,
1699560039016012200,70837.9585746,20:00:39:016012,P300:1200,1,Index of Time and Change que 2:10,
1699560040026925800,70838.9698078,20:00:40:026926,P300:1000,1,Index of Time and Change que 2:10,
1699560041038415800,70839.980577,20:00:41:038416,P300:1200,1,Index of Time and Change que 2:10,
1699560042053330700,70840.995573,20:00:42:053331,P300:1000,1,Index of Time and Change que 2:10,
1699560043068096200,70842.010836,20:00:43:068096,P300:1000,1,Index of Time and Change que 2:10,
1699560044079289800,70843.0215658,20:00:44:079290,P300:1200,1,Index of Time and Change que 2:10,
1699560044528452500,70843.4711495,20:00:44:528453,H,1,Index of Time and Change que 2:10,
1699560045090911800,70844.0335682,20:00:45:090912,P300:1000,1,Index of Time and Change que 2:10,
1699560046103262900,70845.0456464,20:00:46:103263,P300:1000,1,Index of Time and Change que 2:10,
1699560047114637200,70846.0567276,20:00:47:114637,P300:1000,1,Index of Time and Change que 2:10,
1699560048125975400,70847.068639,20:00:48:125975,P300:1200,1,Index of Time and Change que 2:10,
1699560049137331400,70848.0795947,20:00:49:137331,P300:1000,1,Index of Time and Change que 2:10,
1699560050152767600,70849.0955716,20:00:50:152767,P300:1000,1,Index of Time and Change que 2:10,
1699560051164516300,70850.1066387,20:00:51:164516,P300:1000,1,Index of Time and Change que 2:10,
1699560052175658500,70851.1185666,20:00:52:175658,P300:1000,1,Index of Time and Change que 2:10,
1699560053188654000,70852.1307348,20:00:53:188654,P300:1000,1,Index of Time and Change que 2:10,
1699560054200413600,70853.1425756,20:00:54:200414,P300:1000,1,Index of Time and Change que 2:10,
1699560054539988900,70853.4828994,20:00:54:539989,H,1,Index of Time and Change que 2:10,
1699560055211738800,70854.154569,20:00:55:211739,P300:1200,1,Index of Time and Change que 2:10,
1699560056222776200,70855.1657204,20:00:56:222776,P300:1000,1,Index of Time and Change que 2:10,
1699560057236555300,70856.1785826,20:00:57:236555,P300:1200,1,Index of Time and Change que 2:10,
1699560058247772800,70857.1905743,20:00:58:247773,P300:1000,1,Index of Time and Change que 2:10,
1699560059261260300,70858.2035737,20:00:59:261260,P300:1200,1,Index of Time and Change que 2:10,
1699560060271621800,70859.2145702,20:01:00:271622,P300:1000,1,Index of Time and Change que 2:10,
1699560061283501900,70860.2255786,20:01:01:283502,P300:1200,1,Index of Time and Change que 2:10,
1699560062295350700,70861.2376876,20:01:02:295351,P300:1000,1,Index of Time and Change que 2:10,
1699560063307412700,70862.2496641,20:01:03:307413,P300:1000,1,Index of Time and Change que 2:10,
1699560064319516100,70863.2617731,20:01:04:319516,P300:1000,1,Index of Time and Change que 2:10,
1699560064551763900,70863.4937827,20:01:04:551764,H,1,Index of Time and Change que 2:10,
1699560065333531500,70864.2755806,20:01:05:333531,P300:1200,1,Index of Time and Change que 2:10,
1699560066345679300,70865.2880444,20:01:06:345679,P300:1000,1,Index of Time and Change que 2:10,
1699560067355971800,70866.298644,20:01:07:355972,P300:1000,1,Index of Time and Change que 2:10,
1699560068367634600,70867.310573,20:01:08:367635,P300:1000,1,Index of Time and Change que 2:10,
1699560069379373100,70868.3215721,20:01:09:379373,P300:1000,1,Index of Time and Change que 2:10,
1699560070391613900,70869.3335862,20:01:10:391614,P300:1000,1,Index of Time and Change que 2:10,
1699560071404471000,70870.3470705,20:01:11:404471,P300:1200,1,Index of Time and Change que 2:10,
1699560072424736700,70871.3668719,20:01:12:424737,P300:1000,1,Index of Time and Change que 2:10,
1699560073441049700,70872.3838069,20:01:13:441050,P300:1000,1,Index of Time and Change que 2:10,
1699560074454660600,70873.3968044,20:01:14:454661,P300:1000,1,Index of Time and Change que 2:10,
1699560074579662100,70873.5219002,20:01:14:579662,H,1,Index of Time and Change que 2:10,
1699560075465682000,70874.4076696,20:01:15:465682,P300:1200,1,Index of Time and Change que 2:10,
1699560076477344600,70875.4196574,20:01:16:477345,P300:1000,1,Index of Time and Change que 2:10,
1699560077489090100,70876.431665,20:01:17:489090,P300:1000,1,Index of Time and Change que 2:10,
1699560078501534900,70877.4437015,20:01:18:501535,P300:1200,1,Index of Time and Change que 2:10,
1699560079514749600,70878.4567819,20:01:19:514750,P300:1000,1,Index of Time and Change que 2:10,
1699560080525802800,70879.4686401,20:01:20:525803,P300:1000,1,Index of Time and Change que 2:10,
1699560081538410300,70880.4805673,20:01:21:538410,P300:1200,1,Index of Time and Change que 2:10,
1699560082552194200,70881.4947046,20:01:22:552194,P300:1000,1,Index of Time and Change que 2:10,
1699560083567835900,70882.510574,20:01:23:567836,P300:1000,1,Index of Time and Change que 2:10,
1699560084590027600,70883.5323784,20:01:24:590028,H,1,Index of Time and Change que 2:10,
1699560084579460600,70883.5216492,20:01:24:579461,P300:1200,1,Index of Time and Change que 2:10,
1699560085594256100,70884.5366426,20:01:25:594256,P300:1000,1,Index of Time and Change que 2:10,
1699560086606578000,70885.5486376,20:01:26:606578,P300:1200,1,Index of Time and Change que 2:10,
1699560087618803900,70886.5615751,20:01:27:618804,P300:1000,1,Index of Time and Change que 2:10,
1699560088631531900,70887.5737431,20:01:28:631532,P300:1000,1,Index of Time and Change que 2:10,
1699560089644472500,70888.5866775,20:01:29:644473,P300:1000,1,Index of Time and Change que 2:10,
1699560090655792000,70889.5985736,20:01:30:655792,P300:1200,1,Index of Time and Change que 2:10,
1699560091669378500,70890.6115701,20:01:31:669379,P300:1000,1,Index of Time and Change que 2:10,
1699560092681621100,70891.6236961,20:01:32:681621,P300:1000,1,Index of Time and Change que 2:10,
1699560093693372800,70892.6357907,20:01:33:693373,P300:1000,1,Index of Time and Change que 2:10,
1699560094592603500,70893.5345883,20:01:34:592603,H,1,Index of Time and Change que 2:10,
1699560094705397600,70893.64779,20:01:34:705398,P300:1000,1,Index of Time and Change que 2:10,
1699560095716884900,70894.6593691,20:01:35:716885,P300:1200,1,Index of Time and Change que 2:10,
1699560096732699100,70895.6748307,20:01:36:732699,P300:1000,1,Index of Time and Change que 2:10,
1699560097746422200,70896.6885697,20:01:37:746422,P300:1000,1,Index of Time and Change que 2:10,
1699560098758563600,70897.700587,20:01:38:758564,P300:1000,1,Index of Time and Change que 2:10,
1699560099769672400,70898.7117311,20:01:39:769672,P300:1000,1,Index of Time and Change que 2:10,
1699560100793817100,70899.7366456,20:01:40:793817,P300:1000,1,Index of Time and Change que 2:10,
1699560101805370000,70900.7479757,20:01:41:805370,P300:1000,1,Index of Time and Change que 2:10,
1699560102831874400,70901.774568,20:01:42:831874,P300:1200,1,Index of Time and Change que 2:10,
1699560103844219900,70902.7865721,20:01:43:844220,P300:1000,1,Index of Time and Change que 2:10,
1699560104603695400,70903.5461688,20:01:44:603695,H,1,Index of Time and Change que 2:10,
1699560104856450500,70903.7986547,20:01:44:856451,P300:1000,1,Index of Time and Change que 2:10,
1699560105868250300,70904.8106119,20:01:45:868250,P300:1000,1,Index of Time and Change que 2:10,
1699560106880553600,70905.8227734,20:01:46:880553,P300:1200,1,Index of Time and Change que 2:10,
1699560107893970600,70906.8367071,20:01:47:893971,P300:1000,1,Index of Time and Change que 2:10,
1699560108906789200,70907.8487543,20:01:48:906789,P300:1000,1,Index of Time and Change que 2:10,
1699560109917516000,70908.8596343,20:01:49:917516,P300:1000,1,Index of Time and Change que 2:10,
1699560110930624200,70909.8725774,20:01:50:930624,P300:1000,1,Index of Time and Change que 2:10,
1699560111941622300,70910.8837074,20:01:51:941622,P300:1000,1,Index of Time and Change que 2:10,
1699560112953070800,70911.8955756,20:01:52:953071,P300:1000,1,Index of Time and Change que 2:10,
1699560113966589100,70912.9085704,20:01:53:966589,P300:1000,1,Index of Time and Change que 2:10,
1699560114617763900,70913.5598129,20:01:54:617764,H,1,Index of Time and Change que 2:10,
1699560114988287900,70913.9306375,20:01:54:988288,P300:1000,1,Index of Time and Change que 2:10,
1699560115998931800,70914.9418322,20:01:55:998932,P300:1000,1,Index of Time and Change que 2:10,
1699560117010200100,70915.952627,20:01:57:010200,P300:1200,1,Index of Time and Change que 2:10,
1699560118020663200,70916.9635754,20:01:58:020663,P300:1000,1,Index of Time and Change que 2:10,
1699560119031719000,70917.9746233,20:01:59:031719,P300:1200,1,Index of Time and Change que 2:10,
1699560120044940200,70918.9876375,20:02:00:044940,P300:1000,1,Index of Time and Change que 2:10,
1699560121058627100,70920.0006267,20:02:01:058627,P300:1200,1,Index of Time and Change que 2:10,
1699560122069596200,70921.0115754,20:02:02:069596,P300:1000,1,Index of Time and Change que 2:10,
1699560123081037500,70922.0236308,20:02:03:081038,P300:1000,1,Index of Time and Change que 2:10,
1699560124092674400,70923.0355871,20:02:04:092674,P300:1000,1,Index of Time and Change que 2:10,
1699560124628695100,70923.570946,20:02:04:628695,H,1,Index of Time and Change que 2:10,
1699560125104614700,70924.0468201,20:02:05:104615,P300:1200,1,Index of Time and Change que 2:10,
1699560126121663100,70925.0638904,20:02:06:121663,P300:1000,1,Index of Time and Change que 2:10,
1699560127133016100,70926.0756961,20:02:07:133016,P300:1000,1,Index of Time and Change que 2:10,
1699560128145433000,70927.0875763,20:02:08:145433,P300:1200,1,Index of Time and Change que 2:10,
1699560129158114600,70928.1006601,20:02:09:158115,P300:1000,1,Index of Time and Change que 2:10,
1699560130170000400,70929.1126289,20:02:10:170000,P300:1000,1,Index of Time and Change que 2:10,
1699560131190027500,70930.1325761,20:02:11:190027,P300:1000,1,Index of Time and Change que 2:10,
1699560132202592000,70931.1446358,20:02:12:202592,P300:1000,1,Index of Time and Change que 2:10,
1699560133212819500,70932.1557136,20:02:13:212819,P300:1200,1,Index of Time and Change que 2:10,
1699560134224621100,70933.1668229,20:02:14:224621,P300:1000,1,Index of Time and Change que 2:10,
1699560134639829200,70933.5822149,20:02:14:639829,H,1,Index of Time and Change que 2:10,
1699560135236433800,70934.1785764,20:02:15:236434,P300:1000,1,Index of Time and Change que 2:10,
1699560136247776900,70935.1905751,20:02:16:247777,P300:1000,1,Index of Time and Change que 2:10,
1699560137259757700,70936.2017615,20:02:17:259758,P300:1000,1,Index of Time and Change que 2:10,
1699560138269806400,70937.2127497,20:02:18:269806,P300:1000,1,Index of Time and Change que 2:10,
1699560139281603600,70938.2235766,20:02:19:281604,P300:1000,1,Index of Time and Change que 2:10,
1699560140292240300,70939.2347773,20:02:20:292240,P300:1000,1,Index of Time and Change que 2:10,
1699560141303717600,70940.2466162,20:02:21:303718,P300:1000,1,Index of Time and Change que 2:10,
1699560142316769400,70941.2588864,20:02:22:316769,P300:1000,1,Index of Time and Change que 2:10,
1699560143333651200,70942.2756317,20:02:23:333651,P300:1000,1,Index of Time and Change que 2:10,
1699560144346454400,70943.2888108,20:02:24:346455,P300:1000,1,Index of Time and Change que 2:10,
1699560144651230200,70943.5936857,20:02:24:651230,H,1,Index of Time and Change que 2:10,
1699560145358829900,70944.3015745,20:02:25:358830,P300:1000,1,Index of Time and Change que 2:10,
1699560146370628300,70945.3129505,20:02:26:370628,P300:1000,1,Index of Time and Change que 2:10,
1699560147389598000,70946.3317135,20:02:27:389598,P300:1000,1,Index of Time and Change que 2:10,
1699560148401438100,70947.3435989,20:02:28:401438,P300:1000,1,Index of Time and Change que 2:10,
1699560149416879200,70948.3596444,20:02:29:416879,P300:1000,1,Index of Time and Change que 2:10,
1699560150430467900,70949.3726439,20:02:30:430468,P300:1000,1,Index of Time and Change que 2:10,
1699560151441727300,70950.3838692,20:02:31:441727,P300:1000,1,Index of Time and Change que 2:10,
1699560152454081900,70951.3967497,20:02:32:454082,P300:1000,1,Index of Time and Change que 2:10,
1699560153513647500,70952.4557422,20:02:33:513648,P300:1000,1,Index of Time and Change que 2:10,
1699560154524625500,70953.4666538,20:02:34:524625,P300:1000,1,Index of Time and Change que 2:10,
1699560154662428700,70953.6047765,20:02:34:662429,H,1,Index of Time and Change que 2:10,
1699560155535334700,70954.4775771,20:02:35:535335,P300:1000,1,Index of Time and Change que 2:10,
1699560156547361700,70955.4896392,20:02:36:547362,P300:1000,1,Index of Time and Change que 2:10,
1699560157558575600,70956.5006385,20:02:37:558576,P300:1000,1,Index of Time and Change que 2:10,
1699560158570603800,70957.5125733,20:02:38:570604,P300:1200,1,Index of Time and Change que 2:10,
1699560159582521000,70958.5248873,20:02:39:582521,P300:1000,1,Index of Time and Change que 2:10,
1699560160595037900,70959.5375705,20:02:40:595038,P300:1000,1,Index of Time and Change que 2:10,
1699560161606999600,70960.5496631,20:02:41:607000,P300:1000,1,Index of Time and Change que 2:10,
1699560162630145900,70961.5728571,20:02:42:630146,P300:1000,1,Index of Time and Change que 2:10,
1699560163642758700,70962.5849898,20:02:43:642759,P300:1000,1,Index of Time and Change que 2:10,
1699560164654731600,70963.5967174,20:02:44:654732,P300:1000,1,Index of Time and Change que 2:10,
1699560164674673200,70963.6166872,20:02:44:674673,H,1,Index of Time and Change que 2:10,
1699560165664680500,70964.6075644,20:02:45:664680,P300:1000,1,Index of Time and Change que 2:10,
1699560166677362200,70965.619653,20:02:46:677362,P300:1000,1,Index of Time and Change que 2:10,
1699560167687961800,70966.6306728,20:02:47:687962,P300:1000,1,Index of Time and Change que 2:10,
1699560168701585000,70967.6436554,20:02:48:701585,P300:1000,1,Index of Time and Change que 2:10,
1699560169712703600,70968.6555743,20:02:49:712703,P300:1000,1,Index of Time and Change que 2:10,
1699560170723966100,70969.6665735,20:02:50:723966,P300:1000,1,Index of Time and Change que 2:10,
1699560171736444000,70970.6785775,20:02:51:736444,P300:1000,1,Index of Time and Change que 2:10,
1699560172748642700,70971.6907119,20:02:52:748643,P300:1000,1,Index of Time and Change que 2:10,
1699560173758800400,70972.7016654,20:02:53:758800,P300:1200,1,Index of Time and Change que 2:10,
1699560174686736100,70973.6287543,20:02:54:686736,H,1,Index of Time and Change que 2:10,
1699560174771617100,70973.7136706,20:02:54:771617,P300:1000,1,Index of Time and Change que 2:10,
1699560175783615200,70974.7257499,20:02:55:783615,P300:1000,1,Index of Time and Change que 2:10,
1699560176795400000,70975.7377133,20:02:56:795400,P300:1000,1,Index of Time and Change que 2:10,
1699560177806639800,70976.7487003,20:02:57:806640,P300:1000,1,Index of Time and Change que 2:10,
1699560178817691800,70977.7605781,20:02:58:817692,P300:1000,1,Index of Time and Change que 2:10,
1699560179829043400,70978.7718559,20:02:59:829043,P300:1000,1,Index of Time and Change que 2:10,
1699560180841620000,70979.7837585,20:03:00:841620,P300:1000,1,Index of Time and Change que 2:10,
1699560181853354700,70980.7958505,20:03:01:853355,P300:1000,1,Index of Time and Change que 2:10,
1699560182865981200,70981.8085694,20:03:02:865981,P300:1000,1,Index of Time and Change que 2:10,
1699560183879558800,70982.8215712,20:03:03:879559,P300:1200,1,Index of Time and Change que 2:10,
1699560184698404000,70983.6403949,20:03:04:698404,H,1,Index of Time and Change que 2:10,
1699560184889964200,70983.8327555,20:03:04:889964,P300:1000,1,Index of Time and Change que 2:10,
1699560185902728600,70984.8455822,20:03:05:902729,P300:1000,1,Index of Time and Change que 2:10,
1699560186915463300,70985.8575777,20:03:06:915463,P300:1000,1,Index of Time and Change que 2:10,
1699560187927653200,70986.8697541,20:03:07:927653,P300:1000,1,Index of Time and Change que 2:10,
1699560188939620600,70987.8818198,20:03:08:939620,P300:1200,1,Index of Time and Change que 2:10,
1699560189950639800,70988.8926852,20:03:09:950640,P300:1000,1,Index of Time and Change que 2:10,
1699560190962258900,70989.9046992,20:03:10:962259,P300:1000,1,Index of Time and Change que 2:10,
1699560191976132800,70990.9185709,20:03:11:976133,P300:1000,1,Index of Time and Change que 2:10,
1699560192988520300,70991.9307472,20:03:12:988520,P300:1000,1,Index of Time and Change que 2:10,
1699560193999754300,70992.9426513,20:03:13:999754,P300:1000,1,Index of Time and Change que 2:10,
1699560194710635300,70993.6526191,20:03:14:710635,H,1,Index of Time and Change que 2:10,
1699560195012130000,70993.9546959,20:03:15:012130,P300:1000,1,Index of Time and Change que 2:10,
1699560196022852200,70994.9656333,20:03:16:022852,P300:1000,1,Index of Time and Change que 2:10,
1699560197034645000,70995.9766349,20:03:17:034645,P300:1000,1,Index of Time and Change que 2:10,
1699560198047743200,70996.989704,20:03:18:047743,P300:1200,1,Index of Time and Change que 2:10,
1699560199059754300,70998.002641,20:03:19:059754,P300:1000,1,Index of Time and Change que 2:10,
1699560200082287400,70999.0246441,20:03:20:082287,P300:1000,1,Index of Time and Change que 2:10,
1699560201094113100,71000.0365773,20:03:21:094113,P300:1200,1,Index of Time and Change que 2:10,
1699560202105668500,71001.0478563,20:03:22:105669,P300:1000,1,Index of Time and Change que 2:10,
1699560203117453200,71002.0596362,20:03:23:117453,P300:1200,1,Index of Time and Change que 2:10,
1699560204129772700,71003.0725714,20:03:24:129773,P300:1000,1,Index of Time and Change que 2:10,
1699560204721249300,71003.6633461,20:03:24:721249,H,1,Index of Time and Change que 2:10,
1699560205141852600,71004.084575,20:03:25:141853,P300:1000,1,Index of Time and Change que 2:10,
1699560206154784500,71005.0969044,20:03:26:154784,P300:1000,1,Index of Time and Change que 2:10,
1699560207165522400,71006.1075833,20:03:27:165522,P300:1000,1,Index of Time and Change que 2:10,
1699560208178352100,71007.1205815,20:03:28:178352,P300:1000,1,Index of Time and Change que 2:10,
1699560209188801200,71008.1315785,20:03:29:188801,P300:1000,1,Index of Time and Change que 2:10,
1699560210200669300,71009.1436111,20:03:30:200669,P300:1200,1,Index of Time and Change que 2:10,
1699560211212425300,71010.154637,20:03:31:212425,P300:1000,1,Index of Time and Change que 2:10,
1699560212224553700,71011.1669297,20:03:32:224554,P300:1000,1,Index of Time and Change que 2:10,
1699560213235577800,71012.1776611,20:03:33:235578,P300:1000,1,Index of Time and Change que 2:10,
1699560214246655500,71013.1886489,20:03:34:246655,P300:1200,1,Index of Time and Change que 2:10,
1699560214734095600,71013.6760988,20:03:34:734096,H,1,Index of Time and Change que 2:10,
1699560215258662000,71014.2006471,20:03:35:258662,P300:1000,1,Index of Time and Change que 2:10,
1699560216269310600,71015.211644,20:03:36:269311,P300:1000,1,Index of Time and Change que 2:10,
1699560217281370900,71016.2240345,20:03:37:281371,P300:1000,1,Index of Time and Change que 2:10,
1699560218293035600,71017.2355756,20:03:38:293036,P300:1000,1,Index of Time and Change que 2:10,
1699560219304785400,71018.2476921,20:03:39:304785,P300:1000,1,Index of Time and Change que 2:10,
1699560220315903100,71019.2585808,20:03:40:315903,P300:1000,1,Index of Time and Change que 2:10,
1699560221328631900,71020.2705857,20:03:41:328632,P300:1000,1,Index of Time and Change que 2:10,
1699560222341918000,71021.2845802,20:03:42:341918,P300:1200,1,Index of Time and Change que 2:10,
1699560223352897800,71022.2955706,20:03:43:352898,P300:1000,1,Index of Time and Change que 2:10,
1699560224364584900,71023.3066901,20:03:44:364585,P300:1000,1,Index of Time and Change que 2:10,
1699560224746151600,71023.6882064,20:03:44:746152,H,1,Index of Time and Change que 2:10,
1699560225375971100,71024.318786,20:03:45:375971,P300:1000,1,Index of Time and Change que 2:10,
1699560226387921600,71025.330575,20:03:46:387922,P300:1000,1,Index of Time and Change que 2:10,
1699560227400420600,71026.3425864,20:03:47:400421,P300:1000,1,Index of Time and Change que 2:10,
1699560228423999300,71027.3668456,20:03:48:423999,P300:1000,1,Index of Time and Change que 2:10,
1699560229436735000,71028.3791824,20:03:49:436735,P300:1000,1,Index of Time and Change que 2:10,
1699560230447916700,71029.3898373,20:03:50:447917,P300:1200,1,Index of Time and Change que 2:10,
1699560231467666700,71030.4098847,20:03:51:467667,P300:1000,1,Index of Time and Change que 2:10,
1699560232478622100,71031.4206586,20:03:52:478622,P300:1000,1,Index of Time and Change que 2:10,
1699560233488649300,71032.4315865,20:03:53:488649,P300:1000,1,Index of Time and Change que 2:10,
1699560234501608300,71033.4436414,20:03:54:501608,P300:1000,1,Index of Time and Change que 2:10,
1699560234757665700,71033.6996565,20:03:54:757666,H,1,Index of Time and Change que 2:10,
1699560235512199300,71034.4547479,20:03:55:512199,P300:1200,1,Index of Time and Change que 2:10,
1699560236523705200,71035.4665749,20:03:56:523705,P300:1000,1,Index of Time and Change que 2:10,
1699560237544382300,71036.4867576,20:03:57:544382,P300:1200,1,Index of Time and Change que 2:10,
1699560238613620100,71037.5556499,20:03:58:613620,P300:1000,1,Index of Time and Change que 2:10,
1699560239625579100,71038.5675958,20:03:59:625579,P300:1000,1,Index of Time and Change que 2:10,
1699560240638684200,71039.5809649,20:04:00:638684,P300:1000,1,Index of Time and Change que 2:10,
1699560241649976900,71040.5925745,20:04:01:649977,P300:1000,1,Index of Time and Change que 2:10,
1699560242662400200,71041.604624,20:04:02:662400,P300:1200,1,Index of Time and Change que 2:10,
1699560243675409500,71042.6177781,20:04:03:675409,P300:1000,1,Index of Time and Change que 2:10,
1699560244686051600,71043.6286931,20:04:04:686052,P300:1000,1,Index of Time and Change que 2:10,
1699560244768104900,71043.7107059,20:04:04:768105,H,1,Index of Time and Change que 2:10,
1699560245696744600,71044.6396606,20:04:05:696745,P300:1000,1,Index of Time and Change que 2:10,
1699560246707763100,71045.6506646,20:04:06:707763,P300:1000,1,Index of Time and Change que 2:10,
1699560247720658400,71046.6626559,20:04:07:720659,P300:1000,1,Index of Time and Change que 2:10,
1699560248732408700,71047.6745742,20:04:08:732409,P300:1200,1,Index of Time and Change que 2:10,
1699560249744808600,71048.6870075,20:04:09:744809,P300:1000,1,Index of Time and Change que 2:10,
1699560250766548300,71049.7085737,20:04:10:766548,P300:1200,1,Index of Time and Change que 2:10,
1699560251777649600,71050.7196406,20:04:11:777650,P300:1000,1,Index of Time and Change que 2:10,
1699560252789314100,71051.7317891,20:04:12:789314,P300:1200,1,Index of Time and Change que 2:10,
1699560253801551500,71052.743637,20:04:13:801552,P300:1000,1,Index of Time and Change que 2:10,
1699560254814592500,71053.7567003,20:04:14:814593,P300:1000,1,Index of Time and Change que 2:10,
1699560254798445300,71053.7407389,20:04:14:798445,H,1,Index of Time and Change que 2:10,
1699560255815650700,71054.7577818,20:04:15:815651,P300:1000,1,Index of Time and Change que 2:10,
1699560256825794600,71055.7685742,20:04:16:825794,P300:1000,1,Index of Time and Change que 2:10,
1699560257837602100,71056.7805723,20:04:17:837602,P300:1000,1,Index of Time and Change que 2:10,
1699560258850627000,71057.792588,20:04:18:850627,P300:1200,1,Index of Time and Change que 2:10,
1699560259862086300,71058.8045733,20:04:19:862086,P300:1000,1,Index of Time and Change que 2:10,
1699560260874141100,71059.8169434,20:04:20:874141,P300:1000,1,Index of Time and Change que 2:10,
1699560261885184400,71060.8276506,20:04:21:885185,P300:1200,1,Index of Time and Change que 2:10,
1699560262897306100,71061.8397512,20:04:22:897306,P300:1000,1,Index of Time and Change que 2:10,
1699560263916817000,71062.8596437,20:04:23:916817,P300:1200,1,Index of Time and Change que 2:10,
1699560264819622700,71063.7616945,20:04:24:819623,H,1,Index of Time and Change que 2:10,
1699560264930654700,71063.8726403,20:04:24:930655,P300:1000,1,Index of Time and Change que 2:10,
1699560265941707400,71064.884575,20:04:25:941708,P300:1000,1,Index of Time and Change que 2:10,
1699560266954392300,71065.8967151,20:04:26:954392,P300:1000,1,Index of Time and Change que 2:10,
1699560267965563400,71066.9076444,20:04:27:965563,P300:1000,1,Index of Time and Change que 2:10,
1699560268976910100,71067.9196399,20:04:28:976910,P300:1200,1,Index of Time and Change que 2:10,
1699560269991694200,71068.9336754,20:04:29:991694,P300:1000,1,Index of Time and Change que 2:10,
1699560271002503500,71069.9451931,20:04:31:002503,P300:1200,1,Index of Time and Change que 2:10,
1699560272013653000,71070.955837,20:04:32:013653,P300:1000,1,Index of Time and Change que 2:10,
1699560273036769400,71071.9789635,20:04:33:036769,P300:1000,1,Index of Time and Change que 2:10,
1699560274048677200,71072.9906671,20:04:34:048677,P300:1200,1,Index of Time and Change que 2:10,
1699560274836697300,71073.7788967,20:04:34:836697,H,1,Index of Time and Change que 2:10,
1699560275058691400,71074.0015737,20:04:35:058691,P300:1000,1,Index of Time and Change que 2:10,
1699560276070232200,71075.0125701,20:04:36:070232,P300:1000,1,Index of Time and Change que 2:10,
1699560277081983800,71076.0245819,20:04:37:081984,P300:1000,1,Index of Time and Change que 2:10,
