U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699455987619715300,101726.0743254,15:06:27:619715,FAKE:1200,,,
1699455988631030800,101727.0860821,15:06:28:631031,FAKE:1200,,,
1699455989643613900,101728.0989757,15:06:29:643614,FAKE:1200,,,
1699455990657097200,101729.112139,15:06:30:657097,FAKE:1200,,,
1699455991669570400,101730.1249725,15:06:31:669570,FAKE:1200,,,
1699455992418245500,101730.8728747,15:06:32:418245,H,,,
1699455992681443800,101731.1369719,15:06:32:681444,FAKE:1200,,,
1699455993693995200,101732.1489772,15:06:33:693995,FAKE:1200,,,
1699455994705340400,101733.1600545,15:06:34:705340,FAKE:1200,,,
1699455995724471700,101734.1790533,15:06:35:724472,FAKE:1200,,,
1699455996747531300,101735.2029769,15:06:36:747531,FAKE:1200,,,
1699455997759624300,101736.2150203,15:06:37:759624,FAKE:1200,,,
1699455998772063800,101737.2272594,15:06:38:772064,FAKE:1200,,,
1699455999783456500,101738.2380458,15:06:39:783457,FAKE:1200,,,
1699456000796577200,101739.2511389,15:06:40:796577,FAKE:1200,,,
1699456001807522600,101740.262974,15:06:41:807523,FAKE:1200,,,
1699456002430005900,101740.8850143,15:06:42:430006,H,,,
1699456002820456300,101741.2750431,15:06:42:820456,FAKE:1200,,,
1699456003832927800,101742.2876084,15:06:43:832928,FAKE:1200,,,
1699456004843922100,101743.2993543,15:06:44:843922,FAKE:1200,,,
1699456005856340900,101744.3109748,15:06:45:856341,FAKE:1200,,,
1699456006867626700,101745.3231082,15:06:46:867627,FAKE:1200,,,
1699456007886290000,101746.3411068,15:06:47:886290,FAKE:1200,,,
1699456008897300100,101747.3522595,15:06:48:897300,FAKE:1200,,,
1699456012441595400,101750.8963693,15:06:52:441595,H,,,
1699456022455719200,101760.9103369,15:07:02:455719,H,,,
1699456032466644100,101770.9217569,15:07:12:466644,H,,,
1699456042480200300,101780.9347947,15:07:22:480200,H,,,
1699456049908145600,101788.3629687,15:07:29:908146,FAKE:1200,,,
1699456050919961900,101789.3749806,15:07:30:919962,FAKE:1200,,,
1699456051932434500,101790.3873687,15:07:31:932434,FAKE:1200,,,
1699456052492204100,101790.9467968,15:07:32:492204,H,,,
1699456052950338600,101791.4049765,15:07:32:950339,FAKE:1200,,,
1699456053993540700,101792.4489809,15:07:33:993541,FAKE:1200,,,
1699456055005827100,101793.4613661,15:07:35:005827,FAKE:1200,,,
1699456056019946800,101794.47541,15:07:36:019947,FAKE:1200,,,
1699456057031453600,101795.4869792,15:07:37:031454,FAKE:1200,,,
1699456058045240100,101796.4999769,15:07:38:045240,FAKE:1200,,,
1699456059061544700,101797.5170153,15:07:39:061545,FAKE:1200,,,
1699456060074352200,101798.5289915,15:07:40:074352,FAKE:1200,,,
1699456061087990300,101799.54298,15:07:41:087990,FAKE:1200,,,
1699456062099638100,101800.5550723,15:07:42:099638,FAKE:1200,,,
1699456062504604800,101800.9591904,15:07:42:504605,H,,,
1699456063111884700,101801.5670863,15:07:43:111885,FAKE:1200,,,
1699456064123943700,101802.579032,15:07:44:123944,FAKE:1200,,,
1699456065143420900,101803.5980773,15:07:45:143421,FAKE:1200,,,
1699456066154768300,101804.6101458,15:07:46:154768,FAKE:1200,,,
1699456067170886100,101805.6260504,15:07:47:170886,FAKE:1200,,,
1699456068183455000,101806.6380425,15:07:48:183455,FAKE:1200,,,
1699456069194544100,101807.6491528,15:07:49:194544,FAKE:1200,,,
1699456070206527400,101808.661561,15:07:50:206527,FAKE:1200,,,
1699456071220305900,101809.675076,15:07:51:220306,FAKE:1200,,,
1699456072232957200,101810.6879813,15:07:52:232957,FAKE:1200,,,
1699456072515250900,101810.9699827,15:07:52:515251,H,,,
1699456073246372000,101811.7012293,15:07:53:246372,FAKE:1200,,,
1699456074258952900,101812.7141677,15:07:54:258953,FAKE:1200,,,
1699456075273566300,101813.728149,15:07:55:273566,FAKE:1200,,,
1699456076284107100,101814.7389779,15:07:56:284107,FAKE:1200,,,
1699456077296220400,101815.7509796,15:07:57:296220,FAKE:1200,,,
1699456078314440900,101816.7689976,15:07:58:314441,FAKE:1200,,,
1699456079328362700,101817.7829794,15:07:59:328363,FAKE:1200,,,
1699456080338799200,101818.7943482,15:08:00:338799,FAKE:1200,,,
1699456081351125100,101819.8061485,15:08:01:351125,FAKE:1200,,,
1699456082363390300,101820.8179967,15:08:02:363390,FAKE:1200,,,
1699456082529739000,101820.9848752,15:08:02:529739,H,,,
1699456083376251400,101821.8310207,15:08:03:376251,FAKE:1200,,,
1699456084388135400,101822.8432455,15:08:04:388135,FAKE:1200,,,
1699456085401198000,101823.8561131,15:08:05:401198,FAKE:1200,,,
1699456086412387700,101824.8672892,15:08:06:412388,FAKE:1200,,,
1699456087431247100,101825.8859911,15:08:07:431247,FAKE:1200,,,
1699456088444198300,101826.8991054,15:08:08:444198,FAKE:1200,,,
1699456089456226300,101827.9109773,15:08:09:456226,FAKE:1200,,,
1699456090468482900,101828.9230645,15:08:10:468483,FAKE:1200,,,
