U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699557570076108900,68369.0187728,19:19:30:076109,H,,,
1699557580088793100,68379.0310441,19:19:40:088793,H,,,
1699557590100714000,68389.0430709,19:19:50:100714,H,,,
1699557600112793000,68399.0556597,19:20:00:112793,H,,,
1699557610126664200,68409.0689871,19:20:10:126664,H,,,
1699557620138749100,68419.0812024,19:20:20:138749,H,,,
1699557630151754300,68429.0939016,19:20:30:151754,H,,,
1699557640164418100,68439.1064564,19:20:40:164418,H,,,
1699557650176940400,68449.1189825,19:20:50:176940,H,,,
1699557660188957500,68459.130951,19:21:00:188957,H,,,
1699557670201906100,68469.1439583,19:21:10:201906,H,,,
1699557680212836900,68479.1549527,19:21:20:212837,H,,,
1699557690223927000,68489.1659684,19:21:30:223927,H,,,
1699557700235911700,68499.1788639,19:21:40:235912,H,,,
1699557710249086700,68509.1912912,19:21:50:249087,H,,,
1699557720261381400,68519.2034349,19:22:00:261381,H,,,
1699557730274239500,68529.2162365,19:22:10:274240,H,,,
1699557740286899500,68539.2289663,19:22:20:286900,H,,,
1699557750297906300,68549.2401473,19:22:30:297906,H,,,
1699557760310227700,68559.252429,19:22:40:310228,H,,,
1699557770321286900,68569.2637991,19:22:50:321287,H,,,
1699557780334107300,68579.2768239,19:23:00:334107,H,,,
1699557790345277100,68589.2879547,19:23:10:345277,H,,,
1699557800358878200,68599.3009125,19:23:20:358878,H,,,
1699557810369790700,68609.3118765,19:23:30:369791,H,,,
1699557820381926700,68619.3240976,19:23:40:381927,H,,,
1699557830393760900,68629.3360602,19:23:50:393761,H,,,
1699557840408986400,68639.3511132,19:24:00:408986,H,,,
1699557850421294300,68649.3638624,19:24:10:421294,H,,,
1699557860432393100,68659.3749984,19:24:20:432393,H,,,
1699557870448684900,68669.3907173,19:24:30:448685,H,,,
1699557880458517800,68679.4014358,19:24:40:458518,H,,,
1699557890469985900,68689.4120813,19:24:50:469986,H,,,
1699557900480210000,68699.4229547,19:25:00:480210,H,,,
1699557910491932300,68709.4339947,19:25:10:491932,H,,,
1699557920502761800,68719.4447291,19:25:20:502762,H,,,
1699557930513027200,68729.455732,19:25:30:513027,H,,,
