U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699447690335252000,93428.7905222,12:48:10:335252,H,,,
1699447700347767300,93438.8030239,12:48:20:347767,H,,,
1699447710359129200,93448.8137796,12:48:30:359129,H,,,
1699447720371763900,93458.8266654,12:48:40:371764,H,,,
1699447730383016500,93468.8377437,12:48:50:383016,H,,,
1699447740396009600,93478.8509253,12:49:00:396009,H,,,
1699447750406941800,93488.8623005,12:49:10:406942,H,,,
1699447760423737700,93498.8788421,12:49:20:423738,H,,,
1699447770435429100,93508.8909089,12:49:30:435429,H,,,
1699447780448905600,93518.903531,12:49:40:448906,H,,,
1699447790459413400,93528.9141656,12:49:50:459414,H,,,
1699447800469774100,93538.9249915,12:50:00:469774,H,,,
1699447810480823600,93548.9355456,12:50:10:480824,H,,,
1699447820492890700,93558.9477525,12:50:20:492891,H,,,
1699447830505531900,93568.9601192,12:50:30:505532,H,,,
1699447840516938800,93578.971674,12:50:40:516939,H,,,
1699447850530402900,93588.9850901,12:50:50:530403,H,,,
1699447860540762800,93598.9955621,12:51:00:540763,H,,,
1699447870554217300,93609.0088068,12:51:10:554217,H,,,
1699447880565865300,93619.0204996,12:51:20:565865,H,,,
1699447890576477300,93629.0317897,12:51:30:576477,H,,,
1699447900588978100,93639.0437886,12:51:40:588978,H,,,
1699447910600881900,93649.0555144,12:51:50:600882,H,,,
1699447920614290400,93659.0696411,12:52:00:614290,H,,,
1699447930626950700,93669.0816482,12:52:10:626951,H,,,
1699447940639943300,93679.0945932,12:52:20:639943,H,,,
1699447950652582700,93689.1072287,12:52:30:652583,H,,,
1699447960665004300,93699.1196164,12:52:40:665004,H,,,
1699447970676869100,93709.1316181,12:52:50:676869,H,,,
1699447980689093500,93719.143741,12:53:00:689093,H,,,
1699447990709037100,93729.163667,12:53:10:709037,H,,,
1699448000725108300,93739.1797393,12:53:20:725108,H,,,
1699448010736356200,93749.1911883,12:53:30:736356,H,,,
1699448020747557800,93759.2028451,12:53:40:747558,H,,,
1699448030761049700,93769.2157486,12:53:50:761050,H,,,
1699448040772719900,93779.2277291,12:54:00:772720,H,,,
1699448050783943500,93789.2388197,12:54:10:783943,H,,,
1699448060795087100,93799.2498869,12:54:20:795087,H,,,
1699448070807024400,93809.2621777,12:54:30:807024,H,,,
1699448080820823700,93819.2754743,12:54:40:820824,H,,,
1699448090834135700,93829.2887872,12:54:50:834136,H,,,
1699448100846856800,93839.3016777,12:55:00:846857,H,,,
1699448110857668900,93849.3124991,12:55:10:857669,H,,,
1699448120871305200,93859.3259397,12:55:20:871305,H,,,
1699448130882643600,93869.3375605,12:55:30:882644,H,,,
1699448140894195600,93879.3488076,12:55:40:894196,H,,,
1699448150906279500,93889.3614268,12:55:50:906279,H,,,
1699448160919081500,93899.3739023,12:56:00:919081,H,,,
1699448170931909200,93909.3865533,12:56:10:931909,H,,,
1699448180943026300,93919.3977149,12:56:20:943026,H,,,
1699448190954804200,93929.4102915,12:56:30:954804,H,,,
1699448200967291600,93939.4219545,12:56:40:967292,H,,,
1699448210977905700,93949.4328453,12:56:50:977906,H,,,
1699448220988832200,93959.4441454,12:57:00:988832,H,,,
1699448231002782200,93969.4579378,12:57:11:002782,H,,,
1699448241021385000,93979.4760238,12:57:21:021385,H,,,
1699448251032161600,93989.4867915,12:57:31:032161,H,,,
1699448261042443700,93999.4975329,12:57:41:042444,H,,,
1699448271053328000,94009.5080465,12:57:51:053328,H,,,
1699448281068165800,94019.5232581,12:58:01:068166,H,,,
1699448291080049400,94029.5346432,12:58:11:080050,H,,,
1699448301090553100,94039.5453952,12:58:21:090553,H,,,
1699448311103657100,94049.5590206,12:58:31:103657,H,,,
1699448321117869700,94059.5725449,12:58:41:117870,H,,,
1699448331129970500,94069.5848875,12:58:51:129971,H,,,
1699448341145425800,94079.600125,12:59:01:145426,H,,,
1699448351157666500,94089.6127928,12:59:11:157666,H,,,
1699448361168781200,94099.6242192,12:59:21:168781,H,,,
1699448371181284400,94109.6359124,12:59:31:181284,H,,,
1699448381191510100,94119.6466559,12:59:41:191510,H,,,
1699448391203159800,94129.6578261,12:59:51:203160,H,,,
1699448401216036500,94139.6713756,13:00:01:216037,H,,,
1699448411231349000,94149.6867415,13:00:11:231349,H,,,
1699448421243247400,94159.6985199,13:00:21:243247,H,,,
1699448431255635600,94169.7102717,13:00:31:255636,H,,,
1699448441266844000,94179.7215426,13:00:41:266844,H,,,
1699448451279823900,94189.7344141,13:00:51:279824,H,,,
1699448461295557600,94199.7503759,13:01:01:295558,H,,,
1699448471310778400,94209.7654616,13:01:11:310778,H,,,
1699448481321025200,94219.7764329,13:01:21:321025,H,,,
1699448491334414700,94229.7890013,13:01:31:334414,H,,,
1699448501344762800,94239.7997393,13:01:41:344763,H,,,
1699448511360152300,94249.8149626,13:01:51:360152,H,,,
1699448521371997200,94259.8269939,13:02:01:371997,H,,,
1699448531384245500,94269.8389045,13:02:11:384245,H,,,
1699448541394760600,94279.8499229,13:02:21:394761,H,,,
1699448551405824300,94289.8603953,13:02:31:405824,H,,,
1699448561416542200,94299.871136,13:02:41:416542,H,,,
1699448571426814100,94309.8818519,13:02:51:426814,H,,,
1699448581438072100,94319.8928552,13:03:01:438072,H,,,
1699448591449758400,94329.9047729,13:03:11:449759,H,,,
1699448601462846300,94339.9175666,13:03:21:462846,H,,,
1699448611473775400,94349.9286869,13:03:31:473775,H,,,
1699448621484185300,94359.9393188,13:03:41:484185,H,,,
1699448631496313600,94369.9509708,13:03:51:496314,H,,,
1699448641506588800,94379.9618615,13:04:01:506589,H,,,
1699448651518072600,94389.9728477,13:04:11:518073,H,,,
1699448661528422800,94399.9833724,13:04:21:528423,H,,,
1699448671539885300,94409.994542,13:04:31:539885,H,,,
1699448681552016600,94420.0066759,13:04:41:552017,H,,,
1699448691562012600,94430.0174362,13:04:51:562013,H,,,
1699448701572983800,94440.0279336,13:05:01:572984,H,,,
1699448711583916200,94450.0387369,13:05:11:583916,H,,,
1699448721595655200,94460.0502897,13:05:21:595655,H,,,
1699448731606411700,94470.0610508,13:05:31:606412,H,,,
1699448741616950400,94480.0723816,13:05:41:616950,H,,,
1699448751628646200,94490.0832756,13:05:51:628646,H,,,
1699448761639993400,94500.0946346,13:06:01:639993,H,,,
1699448771650749000,94510.1059438,13:06:11:650749,H,,,
1699448781662861700,94520.1178442,13:06:21:662862,H,,,
1699448791676086900,94530.1314673,13:06:31:676087,H,,,
1699448801688637900,94540.1432405,13:06:41:688638,H,,,
1699448811698670800,94550.1542185,13:06:51:698671,H,,,
1699448821711319500,94560.1667333,13:07:01:711319,H,,,
1699448831723961100,94570.1788129,13:07:11:723961,H,,,
1699448841736452100,94580.1910548,13:07:21:736452,H,,,
1699448851747980500,94590.2030867,13:07:31:747981,H,,,
1699448861762152700,94600.2168091,13:07:41:762153,H,,,
1699448871775736600,94610.2303636,13:07:51:775737,H,,,
1699448881786653400,94620.2413203,13:08:01:786654,H,,,
1699448891796153600,94630.2517041,13:08:11:796154,H,,,
1699448901810963500,94640.2656022,13:08:21:810963,H,,,
1699448911825738700,94650.2803777,13:08:31:825739,H,,,
1699448921835759300,94660.290919,13:08:41:835759,H,,,
1699448931852417500,94670.3070406,13:08:51:852417,H,,,
1699448941863899100,94680.3185131,13:09:01:863899,H,,,
1699448951877118100,94690.3317156,13:09:11:877118,H,,,
1699448961887207400,94700.3417866,13:09:21:887208,H,,,
1699448971902110500,94710.3567371,13:09:31:902111,H,,,
1699448981912662100,94720.3674293,13:09:41:912662,H,,,
1699448991926193300,94730.3808263,13:09:51:926193,H,,,
1699449001938778100,94740.3938883,13:10:01:938778,H,,,
1699449011951340800,94750.4059594,13:10:11:951341,H,,,
1699449021961537200,94760.4166125,13:10:21:961537,H,,,
1699449031972419500,94770.4271797,13:10:31:972420,H,,,
1699449041985424600,94780.4400435,13:10:41:985425,H,,,
1699449051994940600,94790.4503417,13:10:51:994941,H,,,
1699449062007696800,94800.4622939,13:11:02:007697,H,,,
1699449072019445500,94810.474086,13:11:12:019445,H,,,
1699449082030470100,94820.4853161,13:11:22:030470,H,,,
1699449092041402100,94830.4959749,13:11:32:041402,H,,,
1699449102053453400,94840.5081048,13:11:42:053453,H,,,
1699449112065452100,94850.5200486,13:11:52:065452,H,,,
1699449122076502900,94860.531159,13:12:02:076503,H,,,
1699449132086962700,94870.541965,13:12:12:086963,H,,,
1699449142103525900,94880.5581113,13:12:22:103526,H,,,
1699449152114405600,94890.5691066,13:12:32:114406,H,,,
1699449162127012600,94900.5825214,13:12:42:127012,H,,,
1699449172138642500,94910.5933156,13:12:52:138643,H,,,
1699449182150561300,94920.6053584,13:13:02:150561,H,,,
1699449192161012500,94930.6162175,13:13:12:161012,H,,,
1699449202177417300,94940.6323781,13:13:22:177417,H,,,
1699449212188681000,94950.6441498,13:13:32:188681,H,,,
1699449222199229200,94960.6547179,13:13:42:199229,H,,,
1699449232211249900,94970.6659562,13:13:52:211250,H,,,
1699449242228214900,94980.6831204,13:14:02:228215,H,,,
1699449252239501900,94990.6943395,13:14:12:239502,H,,,
1699449262251081500,95000.7062326,13:14:22:251081,H,,,
1699449272262812700,95010.7174349,13:14:32:262813,H,,,
1699449282277724400,95020.7328991,13:14:42:277725,H,,,
1699449292289250200,95030.7440864,13:14:52:289250,H,,,
1699449302302383000,95040.7577386,13:15:02:302383,H,,,
1699449312315343800,95050.7700459,13:15:12:315344,H,,,
1699449322329889000,95060.784936,13:15:22:329889,H,,,
1699449332341240200,95070.79597,13:15:32:341240,H,,,
1699449342352432300,95080.8072033,13:15:42:352432,H,,,
1699449352361962300,95090.816941,13:15:52:361962,H,,,
1699449362374711300,95100.829445,13:16:02:374711,H,,,
1699449372387769600,95110.8423982,13:16:12:387770,H,,,
1699449382400261600,95120.8548735,13:16:22:400262,H,,,
1699449392413755100,95130.8684404,13:16:32:413755,H,,,
1699449402426917600,95140.8815079,13:16:42:426918,H,,,
1699449412437710300,95150.8924782,13:16:52:437710,H,,,
1699449422448511000,95160.9034806,13:17:02:448511,H,,,
1699449432460498100,95170.9154248,13:17:12:460498,H,,,
1699449442471102400,95180.9265466,13:17:22:471102,H,,,
1699449452481960900,95190.9373829,13:17:32:481961,H,,,
1699449462496054500,95200.9507091,13:17:42:496054,H,,,
1699449472507436300,95210.9620834,13:17:52:507436,H,,,
1699449482519197200,95220.9742838,13:18:02:519197,H,,,
1699449492529980100,95230.9846929,13:18:12:529980,H,,,
1699449502540286200,95240.9953496,13:18:22:540286,H,,,
1699449512553264300,95251.0078805,13:18:32:553264,H,,,
1699449522563548400,95261.0186283,13:18:42:563548,H,,,
1699449532576082700,95271.0307694,13:18:52:576083,H,,,
1699449542587484800,95281.0420768,13:19:02:587485,H,,,
1699449552597106700,95291.0525217,13:19:12:597107,H,,,
1699449562608110100,95301.0633774,13:19:22:608110,H,,,
1699449572620597400,95311.0752197,13:19:32:620598,H,,,
1699449582631304200,95321.0859199,13:19:42:631304,H,,,
1699449592644614400,95331.0992651,13:19:52:644614,H,,,
1699449602659593000,95341.1144521,13:20:02:659593,H,,,
1699449612676054800,95351.1311315,13:20:12:676055,H,,,
1699449622686694200,95361.1414806,13:20:22:686694,H,,,
1699449632697164400,95371.1517533,13:20:32:697164,H,,,
1699449642706822000,95381.161654,13:20:42:706822,H,,,
1699449652718053800,95391.1726652,13:20:52:718054,H,,,
1699449662731948000,95401.1865828,13:21:02:731948,H,,,
1699449672742410700,95411.1973646,13:21:12:742411,H,,,
1699449682752751700,95421.208129,13:21:22:752752,H,,,
1699449692763762400,95431.2187247,13:21:32:763762,H,,,
1699449702774509000,95441.2293876,13:21:42:774509,H,,,
1699449712785541200,95451.2406745,13:21:52:785541,H,,,
1699449722797097100,95461.2520395,13:22:02:797097,H,,,
1699449732809357100,95471.2639791,13:22:12:809357,H,,,
1699449742824338100,95481.2791252,13:22:22:824338,H,,,
1699449752837814900,95491.2930367,13:22:32:837815,H,,,
1699449762853302800,95501.3083204,13:22:42:853303,H,,,
1699449772867175500,95511.3219506,13:22:52:867175,H,,,
1699449782880766400,95521.335568,13:23:02:880766,H,,,
1699449792896991800,95531.3516596,13:23:12:896992,H,,,
1699449802909456800,95541.3641138,13:23:22:909457,H,,,
1699449812920248000,95551.3750576,13:23:32:920248,H,,,
1699449822930982700,95561.3865271,13:23:42:930983,H,,,
1699449832944086500,95571.3987385,13:23:52:944087,H,,,
1699449842955897100,95581.4105246,13:24:02:955897,H,,,
1699449852967984700,95591.4231559,13:24:12:967985,H,,,
1699449862978844400,95601.4340746,13:24:22:978844,H,,,
1699449872990568200,95611.4451869,13:24:32:990568,H,,,
1699449883001214700,95621.4560628,13:24:43:001215,H,,,
1699449893015359400,95631.4706651,13:24:53:015359,H,,,
1699449903031318500,95641.4859316,13:25:03:031318,H,,,
1699449913041644700,95651.4965965,13:25:13:041645,H,,,
1699449923053914100,95661.508546,13:25:23:053914,H,,,
1699449933066204100,95671.5208278,13:25:33:066204,H,,,
1699449943078814300,95681.5334697,13:25:43:078814,H,,,
1699449953089205600,95691.5445789,13:25:53:089206,H,,,
1699449963102959000,95701.5581749,13:26:03:102959,H,,,
1699449973118162400,95711.5729093,13:26:13:118162,H,,,
1699449983133217700,95721.5879502,13:26:23:133218,H,,,
1699449993149019600,95731.603754,13:26:33:149020,H,,,
1699450003160226100,95741.614817,13:26:43:160226,H,,,
1699450013170733200,95751.6258738,13:26:53:170733,H,,,
1699450023182544000,95761.6372345,13:27:03:182544,H,,,
1699450033195172500,95771.6498795,13:27:13:195173,H,,,
1699450043207425300,95781.6626675,13:27:23:207425,H,,,
1699450053220698900,95791.6753239,13:27:33:220699,H,,,
1699450063231003100,95801.6857164,13:27:43:231003,H,,,
1699450073242809000,95811.6975625,13:27:53:242809,H,,,
1699450083253812100,95821.7084499,13:28:03:253812,H,,,
1699450093265281500,95831.7199334,13:28:13:265281,H,,,
1699450103277498200,95841.7321525,13:28:23:277498,H,,,
1699450113290461900,95851.7451396,13:28:33:290462,H,,,
1699450123303819100,95861.7586288,13:28:43:303819,H,,,
1699450133317709300,95871.7723447,13:28:53:317709,H,,,
1699450143329459100,95881.7840211,13:29:03:329459,H,,,
1699450153340347400,95891.7954969,13:29:13:340347,H,,,
1699450163352729000,95901.807504,13:29:23:352729,H,,,
1699450173365376700,95911.8200321,13:29:33:365377,H,,,
1699450183377480500,95921.8325232,13:29:43:377481,H,,,
1699450193387818000,95931.843149,13:29:53:387818,H,,,
1699450203400662900,95941.8552591,13:30:03:400663,H,,,
1699450213410845900,95951.8660481,13:30:13:410846,H,,,
1699450223422006000,95961.8766287,13:30:23:422006,H,,,
1699450233432050500,95971.8867332,13:30:33:432050,H,,,
1699450243447837700,95981.903343,13:30:43:447838,H,,,
1699450253458797800,95991.9138675,13:30:53:458798,H,,,
1699450263470009100,96001.9248121,13:31:03:470009,H,,,
1699450273482462200,96011.9371045,13:31:13:482462,H,,,
1699450283497517200,96021.9521861,13:31:23:497517,H,,,
1699450293507856900,96031.96288,13:31:33:507857,H,,,
1699450303521558100,96041.9766911,13:31:43:521558,H,,,
1699450313532605800,96051.9877038,13:31:53:532606,H,,,
1699450323543969400,96061.9988912,13:32:03:543969,H,,,
1699450333555512000,96072.0101611,13:32:13:555512,H,,,
1699450343567702400,96082.0225128,13:32:23:567703,H,,,
1699450353578878900,96092.0336056,13:32:33:578879,H,,,
1699450363588997700,96102.0436564,13:32:43:588998,H,,,
1699450373601639100,96112.0562509,13:32:53:601639,H,,,
1699450383613194300,96122.0682658,13:33:03:613194,H,,,
1699450393628956100,96132.0836156,13:33:13:628956,H,,,
1699450403641221400,96142.0958547,13:33:23:641221,H,,,
1699450413651117800,96152.1064704,13:33:33:651118,H,,,
1699450423662179900,96162.1172282,13:33:43:662180,H,,,
1699450433673233100,96172.1284951,13:33:53:673233,H,,,
1699450443684091700,96182.1387204,13:34:03:684092,H,,,
1699450453694350900,96192.1490475,13:34:13:694351,H,,,
1699450463705282900,96202.1599047,13:34:23:705283,H,,,
1699450473716132200,96212.1707597,13:34:33:716132,H,,,
1699450483727200000,96222.1817958,13:34:43:727200,H,,,
1699450493739238500,96232.1939216,13:34:53:739239,H,,,
1699450503749990100,96242.2046206,13:35:03:749990,H,,,
1699450513759904900,96252.2153711,13:35:13:759905,H,,,
1699450523771318600,96262.2263016,13:35:23:771318,H,,,
1699450533781972300,96272.2369807,13:35:33:781972,H,,,
1699450543797147000,96282.2517767,13:35:43:797147,H,,,
1699450553807869300,96292.2625009,13:35:53:807869,H,,,
1699450563818336900,96302.2731212,13:36:03:818337,H,,,
1699450573828786200,96312.2837371,13:36:13:828786,H,,,
1699450583840523700,96322.2951136,13:36:23:840524,H,,,
1699450593850994300,96332.3063423,13:36:33:850994,H,,,
1699450603861915100,96342.3170899,13:36:43:861915,H,,,
1699450613873372900,96352.327994,13:36:53:873373,H,,,
1699450623883117600,96362.3382364,13:37:03:883118,H,,,
1699450633896694300,96372.3520299,13:37:13:896694,H,,,
1699450643908102700,96382.3627566,13:37:23:908103,H,,,
1699450653918028900,96392.3735265,13:37:33:918029,H,,,
1699450663930637000,96402.3852749,13:37:43:930637,H,,,
1699450673941388300,96412.3960204,13:37:53:941388,H,,,
1699450683951396200,96422.406712,13:38:03:951396,H,,,
1699450693961809800,96432.4173103,13:38:13:961810,H,,,
1699450703973481700,96442.4289778,13:38:23:973482,H,,,
1699450713991532700,96452.4465556,13:38:33:991533,H,,,
1699450724002283200,96462.4573755,13:38:44:002283,H,,,
1699450734014402700,96472.4690447,13:38:54:014403,H,,,
1699450744026118100,96482.4808083,13:39:04:026118,H,,,
1699450754037742100,96492.4932735,13:39:14:037742,H,,,
1699450764049520500,96502.5042844,13:39:24:049520,H,,,
1699450774059852800,96512.5149423,13:39:34:059853,H,,,
1699450784070485100,96522.5252254,13:39:44:070485,H,,,
1699450794080688800,96532.5358049,13:39:54:080689,H,,,
1699450804091883200,96542.5467456,13:40:04:091883,H,,,
1699450814103636600,96552.5587041,13:40:14:103637,H,,,
1699450824120114300,96562.5752809,13:40:24:120114,H,,,
1699450834131428000,96572.5865705,13:40:34:131428,H,,,
1699450844142034100,96582.5971684,13:40:44:142034,H,,,
1699450854153569600,96592.6082164,13:40:54:153569,H,,,
1699450864163590200,96602.619008,13:41:04:163590,H,,,
1699450874176810300,96612.6314527,13:41:14:176810,H,,,
1699450884188186100,96622.6428098,13:41:24:188186,H,,,
1699450894199665500,96632.6542787,13:41:34:199665,H,,,
1699450904215046600,96642.6697134,13:41:44:215047,H,,,
1699450914225257600,96652.6806578,13:41:54:225257,H,,,
1699450924236858900,96662.6915107,13:42:04:236859,H,,,
1699450934248398300,96672.7035744,13:42:14:248398,H,,,
1699450944258666700,96682.7140299,13:42:24:258667,H,,,
1699450954270851300,96692.7254406,13:42:34:270851,H,,,
1699450964281745100,96702.7364008,13:42:44:281745,H,,,
1699450974292661200,96712.7473329,13:42:54:292661,H,,,
1699450984304391300,96722.7591942,13:43:04:304391,H,,,
1699450994316473300,96732.7711006,13:43:14:316473,H,,,
1699451004326448400,96742.7818192,13:43:24:326448,H,,,
1699451014340487300,96752.7954906,13:43:34:340487,H,,,
1699451024350887700,96762.8060887,13:43:44:350888,H,,,
1699451034363398000,96772.8179618,13:43:54:363398,H,,,
1699451044374387200,96782.829018,13:44:04:374387,H,,,
1699451054385133400,96792.839808,13:44:14:385133,H,,,
1699451064395419000,96802.8504936,13:44:24:395419,H,,,
1699451074406565000,96812.8620448,13:44:34:406565,H,,,
1699451084418765600,96822.8733642,13:44:44:418766,H,,,
1699451094429120200,96832.8838598,13:44:54:429120,H,,,
1699451104439627100,96842.8942139,13:45:04:439627,H,,,
1699451114450632900,96852.9051879,13:45:14:450633,H,,,
1699451124462453800,96862.9170396,13:45:24:462454,H,,,
1699451134472390000,96872.9276319,13:45:34:472390,H,,,
1699451144483196300,96882.9383211,13:45:44:483196,H,,,
1699451154494860500,96892.9494932,13:45:54:494861,H,,,
1699451164505842500,96902.9604639,13:46:04:505842,H,,,
1699451174516368800,96912.9711913,13:46:14:516369,H,,,
1699451184532611000,96922.9873541,13:46:24:532611,H,,,
1699451194552960600,96933.007588,13:46:34:552960,H,,,
1699451204568241600,96943.02283,13:46:44:568242,H,,,
1699451214578627600,96953.033569,13:46:54:578628,H,,,
1699451224590097400,96963.045184,13:47:04:590097,H,,,
1699451234602821300,96973.0574121,13:47:14:602821,H,,,
1699451244613112200,96983.0678625,13:47:24:613112,H,,,
1699451254623962900,96993.0788054,13:47:34:623963,H,,,
1699451264636730800,97003.0913748,13:47:44:636731,H,,,
1699451274648822700,97013.1034203,13:47:54:648823,H,,,
1699451284659977100,97023.1148507,13:48:04:659977,H,,,
1699451294671265000,97033.1258811,13:48:14:671265,H,,,
1699451304681618500,97043.1371393,13:48:24:681618,H,,,
1699451314693120300,97053.1477838,13:48:34:693120,H,,,
1699451324704682200,97063.1598436,13:48:44:704682,H,,,
1699451334717347900,97073.1719862,13:48:54:717348,H,,,
1699451344728926400,97083.1835539,13:49:04:728926,H,,,
1699451354739443000,97093.194305,13:49:14:739443,H,,,
1699451364749739400,97103.2049989,13:49:24:749739,H,,,
1699451374762431800,97113.2170246,13:49:34:762432,H,,,
1699451384773044700,97123.22848,13:49:44:773045,H,,,
1699451394784456100,97133.2390592,13:49:54:784456,H,,,
1699451404795430100,97143.2501198,13:50:04:795430,H,,,
1699451414810353500,97153.2655469,13:50:14:810354,H,,,
1699451424823546400,97163.2781335,13:50:24:823546,H,,,
1699451434833417300,97173.2889259,13:50:34:833417,H,,,
1699451444847395100,97183.3020316,13:50:44:847395,H,,,
1699451454858903000,97193.3140947,13:50:54:858903,H,,,
1699451464870736500,97203.3253664,13:51:04:870736,H,,,
1699451474881183500,97213.335841,13:51:14:881183,H,,,
1699451484895164000,97223.3498226,13:51:24:895164,H,,,
1699451494907801900,97233.3623959,13:51:34:907802,H,,,
1699451504917726200,97243.3730869,13:51:44:917726,H,,,
1699451514930716300,97253.3853846,13:51:54:930717,H,,,
1699451524942556000,97263.3976716,13:52:04:942556,H,,,
1699451534953462400,97273.4082901,13:52:14:953462,H,,,
1699451544968137100,97283.4227875,13:52:24:968137,H,,,
1699451554979113300,97293.4337588,13:52:34:979113,H,,,
1699451564990166300,97303.4449956,13:52:44:990166,H,,,
1699451575000810700,97313.4560701,13:52:55:000811,H,,,
1699451585011965500,97323.4671369,13:53:05:011966,H,,,
1699451595027248400,97333.481846,13:53:15:027248,H,,,
1699451605039207000,97343.4937954,13:53:25:039207,H,,,
1699451615049357200,97353.5045589,13:53:35:049357,H,,,
1699451625061883000,97363.5164695,13:53:45:061883,H,,,
1699451635072856000,97373.5274733,13:53:55:072856,H,,,
1699451645086844800,97383.5414978,13:54:05:086845,H,,,
1699451655097725100,97393.5524089,13:54:15:097725,H,,,
1699451665109640600,97403.5643984,13:54:25:109641,H,,,
1699451675123442700,97413.5780954,13:54:35:123443,H,,,
1699451685137288800,97423.591889,13:54:45:137289,H,,,
1699451695149358400,97433.6039854,13:54:55:149358,H,,,
1699451705161636800,97443.6162811,13:55:05:161637,H,,,
1699451715173537900,97453.6286217,13:55:15:173538,H,,,
1699451725185022500,97463.6400036,13:55:25:185022,H,,,
1699451735195779800,97473.6507117,13:55:35:195780,H,,,
1699451745206642600,97483.6612714,13:55:45:206643,H,,,
1699451755218225000,97493.6728184,13:55:55:218225,H,,,
1699451765228855200,97503.6837871,13:56:05:228855,H,,,
1699451775240613500,97513.6952443,13:56:15:240613,H,,,
1699451785251620500,97523.7066718,13:56:25:251621,H,,,
1699451795263807500,97533.7185066,13:56:35:263808,H,,,
1699451805279762700,97543.7344175,13:56:45:279763,H,,,
1699451815293117600,97553.7482304,13:56:55:293118,H,,,
1699451825306850900,97563.7614926,13:57:05:306851,H,,,
1699451835317771500,97573.7731949,13:57:15:317771,H,,,
1699451845329260900,97583.7844009,13:57:25:329261,H,,,
1699451855341461800,97593.7961077,13:57:35:341462,H,,,
1699451865353541200,97603.8082676,13:57:45:353541,H,,,
1699451875368928600,97613.8237648,13:57:55:368928,H,,,
1699451885380588200,97623.8351964,13:58:05:380588,H,,,
1699451895393275500,97633.8478683,13:58:15:393275,H,,,
1699451905404109200,97643.8589419,13:58:25:404109,H,,,
1699451915414474900,97653.8699555,13:58:35:414475,H,,,
1699451925426960000,97663.8816239,13:58:45:426960,H,,,
1699451935437879200,97673.8926906,13:58:55:437879,H,,,
1699451945449293500,97683.9041027,13:59:05:449294,H,,,
1699451955459983200,97693.9149996,13:59:15:459983,H,,,
1699451965471907800,97703.9269485,13:59:25:471908,H,,,
1699451975484248600,97713.9389172,13:59:35:484249,H,,,
1699451985495648600,97723.9511358,13:59:45:495649,H,,,
1699451995513624200,97733.9683102,13:59:55:513624,H,,,
1699452005526103100,97743.9812254,14:00:05:526103,H,,,
1699452015536939100,97753.9921356,14:00:15:536939,H,,,
1699452025549130000,97764.0038302,14:00:25:549130,H,,,
1699452035560124500,97774.0149616,14:00:35:560124,H,,,
1699452045571373900,97784.0260113,14:00:45:571374,H,,,
1699452055581219600,97794.0366305,14:00:55:581220,H,,,
1699452065592248800,97804.0472352,14:01:05:592249,H,,,
1699452075603515700,97814.0585504,14:01:15:603516,H,,,
1699452085615214000,97824.0698516,14:01:25:615214,H,,,
1699452095625317600,97834.0807493,14:01:35:625318,H,,,
1699452105637651600,97844.093019,14:01:45:637652,H,,,
