U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699444044571385500,89783.0259662,11:47:24:571386,FAKE:1200,,,
1699444045587384400,89784.0419689,11:47:25:587384,FAKE:1200,,,
1699444046598063200,89785.0529454,11:47:26:598063,FAKE:1200,,,
1699444047615409500,89786.0708994,11:47:27:615409,FAKE:1200,,,
1699444048627194500,89787.0819654,11:47:28:627195,FAKE:1200,,,
1699444049638381100,89788.0929622,11:47:29:638381,FAKE:1200,,,
1699444050497024200,89788.9516473,11:47:30:497024,H,,,
1699444050648672600,89789.1039,11:47:30:648673,FAKE:1200,,,
1699444051658471100,89790.1138985,11:47:31:658471,FAKE:1200,,,
1699444052668419500,89791.1238972,11:47:32:668420,FAKE:1200,,,
1699444053679841000,89792.134901,11:47:33:679841,FAKE:1200,,,
1699444054696086200,89793.150901,11:47:34:696086,FAKE:1200,,,
1699444055707887900,89794.1629641,11:47:35:707888,FAKE:1200,,,
1699444056719075000,89795.1739074,11:47:36:719075,FAKE:1200,,,
1699444057729366300,89796.1849004,11:47:37:729366,FAKE:1200,,,
1699444058740698700,89797.1959672,11:47:38:740699,FAKE:1200,,,
1699444059752085300,89798.2069013,11:47:39:752085,FAKE:1200,,,
1699444060506553700,89798.962094,11:47:40:506554,H,,,
1699444060763099600,89799.2181568,11:47:40:763100,FAKE:1200,,,
1699444061780625000,89800.2359001,11:47:41:780625,FAKE:1200,,,
1699444062791947000,89801.2469011,11:47:42:791947,FAKE:1200,,,
1699444063803111600,89802.2579007,11:47:43:803112,FAKE:1200,,,
1699444064814274300,89803.2689041,11:47:44:814274,FAKE:1200,,,
1699444065828521000,89804.2838969,11:47:45:828521,FAKE:1200,,,
1699444066840297900,89805.2948976,11:47:46:840298,FAKE:1200,,,
1699444067850497400,89806.3059004,11:47:47:850497,FAKE:1200,,,
1699444068866504500,89807.3218975,11:47:48:866504,FAKE:1200,,,
1699444069877115800,89808.3318972,11:47:49:877116,FAKE:1200,,,
1699444070517996800,89808.9729808,11:47:50:517997,H,,,
1699444080532444600,89818.9870471,11:48:00:532445,H,,,
1699444090543062000,89828.9981078,11:48:10:543062,H,,,
1699444100556421200,89839.011129,11:48:20:556421,H,,,
1699444110572293100,89849.0270895,11:48:30:572293,H,,,
1699444120584104600,89859.0387186,11:48:40:584105,H,,,
1699444130595887000,89869.0508739,11:48:50:595887,H,,,
1699444140608475000,89879.0630775,11:49:00:608475,H,,,
1699444150621290300,89889.0759565,11:49:10:621290,H,,,
1699444160634917000,89899.0899834,11:49:20:634917,H,,,
1699444170648360700,89909.1030003,11:49:30:648361,H,,,
1699444180660935000,89919.1155311,11:49:40:660935,H,,,
1699444190674827000,89929.1294304,11:49:50:674827,H,,,
1699444200686392100,89939.1409942,11:50:00:686392,H,,,
1699444210697827200,89949.1532696,11:50:10:697827,H,,,
1699444220710124400,89959.1649151,11:50:20:710124,H,,,
1699444230723088300,89969.1781375,11:50:30:723089,H,,,
1699444240739367600,89979.1940627,11:50:40:739368,H,,,
1699444250754642700,89989.2102351,11:50:50:754643,H,,,
1699444260769217400,89999.2238601,11:51:00:769217,H,,,
1699444270783323300,90009.238022,11:51:10:783323,H,,,
1699444280797393400,90019.2520807,11:51:20:797393,H,,,
1699444290810463800,90029.2657788,11:51:30:810464,H,,,
1699444300825500300,90039.280114,11:51:40:825500,H,,,
1699444310838857000,90049.2936264,11:51:50:838857,H,,,
1699444320852658600,90059.3078856,11:52:00:852659,H,,,
1699444330867351800,90069.322076,11:52:10:867352,H,,,
1699444340881119900,90079.3357784,11:52:20:881120,H,,,
1699444350894600400,90089.349585,11:52:30:894600,H,,,
1699444360907938700,90099.3627807,11:52:40:907939,H,,,
1699444370920534600,90109.375876,11:52:50:920535,H,,,
1699444380933997000,90119.3894032,11:53:00:933997,H,,,
