U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699375855670895800,21592.5297359,16:50:55:670896,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375865690648400,21602.5491976,16:51:05:690648,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375875708740000,21612.5666505,16:51:15:708740,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375885723275000,21622.5816241,16:51:25:723275,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375895739754300,21632.597611,16:51:35:739754,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375905757615400,21642.6159829,16:51:45:757615,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375915776486600,21652.6350828,16:51:55:776487,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375925792072000,21662.6501645,16:52:05:792072,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375935811847900,21672.6705705,16:52:15:811848,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375945840667400,21682.6985808,16:52:25:840667,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375955860431000,21692.7182802,16:52:35:860431,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375965873822800,21702.7316728,16:52:45:873823,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375975890079500,21712.748086,16:52:55:890079,H,7,Relational Compound [EEG sonification condition A - Abdominal Tango],Ben Matthias
1699375983554448300,21720.4123049,16:53:03:554448,VECTOR 7 STOPPED,,,
1699375985902407300,21722.7604123,16:53:05:902407,H,,,
1699375987487712800,21724.3459631,16:53:07:487713,TRANS:1600,,,
1699375988699789000,21725.5577453,16:53:08:699789,TRANS:1600,,,
1699375989923151300,21726.7817176,16:53:09:923151,TRANS:1600,,,
1699375991134965300,21727.9937451,16:53:11:134965,TRANS:1600,,,
1699375992355962900,21729.2147431,16:53:12:355963,TRANS:900,,,
1699375995912977100,21732.7715412,16:53:15:912977,H,,,
